n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.30735608115231167,0.18009859097138428,0.0546875,126.09765625,False
20,0.37785970912619954,0.21540333868246242,0.06640625,126.37109375,False
30,0.5650021374813026,0.3321480065119458,0.10546875,125.25390625,False
40,0.6834812977946486,0.4221973019976377,0.14453125,121.51171875,False
50,1.0473164192054367,0.627637462225782,0.203125,121.01953125,False
60,1.1259428657015114,0.6751264377201402,0.23046875,122.515625,False
70,1.2462623859469892,0.7805541240082746,0.2734375,118.03515625,False
80,1.4969446709987302,0.9418854053159605,0.31640625,114.69921875,False
90,1.7689254261411178,1.0631427501022146,0.37890625,120.25390625,False
100,1.943432359017263,1.177631079453314,0.43359375,116.6953125,False
200,2.8277356253358286,1.8859850712273982,0.87890625,99.5078125,False
300,3.468349538039524,2.2898639507789165,1.12109375,100.375,False
400,4.099746082831361,2.7455819816436744,1.5390625,89.13671875,False
500,4.101783711201493,2.840612988730113,1.8359375,80.53515625,False
600,4.186538061982516,3.0472547441135074,2.3125,69.6484375,False
700,4.216032743835765,3.147817641354529,2.6328125,69.125,False
800,4.317485843227736,3.203837656136875,3.109375,66.1015625,False
900,4.219090649218281,3.2801121680975815,3.65234375,61.9375,False
1000,4.09582781415578,3.161351265522909,3.94921875,62.26171875,False
2000,3.511845662304368,3.0285250706283233,7.77734375,37.05859375,False
3000,3.1518683984660587,2.8182622913494777,11.56640625,29.68359375,False
4000,2.7926407988205497,2.6311285638270467,15.51171875,14.21484375,False
5000,2.5757425881605998,2.498072509199418,19.44140625,11.609375,False
6000,2.4038060308547986,2.374965725712448,23.26953125,7.66796875,False
7000,2.24412036613779,2.275381399789456,27.5546875,4.87109375,True
8000,2.149643828531639,2.1848132420041946,31.0390625,4.94921875,True
9000,2.0142802128291284,2.100092176533202,35.44140625,3.26171875,True
10000,1.9194551392080297,2.0345943223241836,39.765625,2.125,True
20000,1.3718356581140319,1.5787440873942271,77.515625,1.12890625,True
30000,1.0674210762924876,1.340772973139716,117.71484375,1.0,True
40000,0.8871520589414106,1.1801601984952188,155.65234375,1.0,True
50000,0.7520489442295247,1.071593650292093,197.21875,1.0,True
60000,0.6623021994628238,0.9957616684818725,233.91015625,1.0,True
70000,0.5847996708102453,0.9256082439661515,273.28515625,1.0,True
80000,0.5276670269940549,0.8835954157709984,313.3046875,1.0,True
90000,0.47967469153783404,0.8404666376043209,354.01171875,1.0,True
100000,0.4477345847338001,0.8096123107726187,389.2578125,1.0,True
