n_enc,ave_score_correct,ave_score_wrong_min,ave_n_ineff_ef,ave_rank,attacked
10,0.0,0.0,0.0,128.0,False
20,0.0,0.0,0.0,128.0,False
30,0.0,0.0,0.0,128.0,False
40,0.0,0.0,0.0,128.0,False
50,0.0,0.0,0.0,128.0,False
60,0.0,0.0,0.0,128.0,False
70,0.0,0.0,0.0,128.0,False
80,0.0,0.0,0.0,128.0,False
90,0.0,0.0,0.0,128.0,False
100,0.0,0.0,0.0,128.0,False
200,0.0,0.0,0.0,128.0,False
300,0.0,0.0,0.0,128.0,False
400,0.0,0.0,0.0,128.0,False
500,0.0,0.0,0.0,128.0,False
600,0.0,0.0,0.0,128.0,False
700,0.0,0.0,0.0,128.0,False
800,0.0,0.0,0.0,128.0,False
900,0.0,0.0,0.0,128.0,False
1000,0.0,0.0,0.0,128.0,False
2000,0.0,0.0,0.0,128.0,False
3000,0.0,0.0,0.0,128.0,False
4000,0.0,0.0,0.0,128.0,False
5000,0.0,0.0,0.0,128.0,False
6000,0.0,0.0,0.0,128.0,False
7000,0.0,0.0,0.0,128.0,False
8000,0.0,0.0,0.0,128.0,False
9000,0.0,0.0,0.0,128.0,False
10000,0.0,0.0,0.0,128.0,False
20000,0.0,0.0,0.0,128.0,False
30000,0.0,0.0,0.0,128.0,False
40000,-0.004642844200134277,-0.004642844200134277,0.00390625,127.5078125,False
50000,-0.009285688400268555,-0.009285688400268555,0.0078125,127.015625,False
60000,0.0,0.0,0.0,128.0,False
70000,0.0,0.0,0.0,128.0,False
80000,0.0,0.0,0.0,128.0,False
90000,0.0,0.0,0.0,128.0,False
100000,0.0,0.0,0.0,128.0,False
